"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3140000","3140000-114-2002-00007","20021018","","01","영업/정상","01","영업","","","","","0226456503","330.00","158070","서울특별시 양천구 신정동 311 목동신시가지아파트10단지 상가비동 지층101호","서울특별시 양천구 목동서로 400, 상가비동 지층 101호 (신정동, 목동신시가지아파트10단지)","08090","경서농협하나로마트목동점","2022-12-29 10:47:27","U","2021-11-01 21:01:00.0","기타식품판매업","187437.037841856","446140.068718483","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2006-00001","20060124","","01","영업/정상","01","영업","","","","","0226466544","1,089.00","158050","서울특별시 양천구 목동 960 (신한이모르젠) 지하","서울특별시 양천구 목동중앙북로 7 (목동,(신한이모르젠) 지하)","07946","(주)에이치에스리테일 목동점","2023-01-09 15:53:48","U","2022-11-30 23:02:00.0","기타식품판매업","187955.121454906","449649.016215774","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2004-00002","20040715","","01","영업/정상","01","영업","","","","","0226958012","495.00","158860","서울특별시 양천구 신정동 977-21 지층","서울특별시 양천구 신월로 313, 지층 (신정동)","08027","경서농협하나로마트 신정점","2023-01-10 13:31:22","U","2022-11-30 23:02:00.0","기타식품판매업","187172.469654324","446611.491527053","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2011-00004","20111228","","01","영업/정상","01","영업","","","","","0220395610","514.80","158070","서울특별시 양천구 신정동 1320-6 GS양천신은주차빌딩 지상1층 ","서울특별시 양천구 신정이펜2로 12-1, 지상1층 (신정동, GS양천신은주차빌딩)","08049","(주)지에스리테일 GS수퍼 양천신은점","2016-01-22 17:06:34","I","2018-08-31 23:59:59.0","기타식품판매업","185171.699050872    ","445620.250253049    ","기타식품판매업","","","","","상수도전용","","","","","","자가","","","N","514.8","","",""
"3140000","3140000-114-2013-00001","20130724","","01","영업/정상","01","영업","","","","","0220628680","648.78","158878","서울특별시 양천구 목동 908-34 부영그린타운3차 112,113,114,119호(매장), B102, B103호(창고) ","서울특별시 양천구 목동동로 411 (목동, 부영그린타운3차)","07984","(주)이마트에브리데이 목동중앙점","2021-04-19 15:55:47","U","2021-04-21 02:40:00.0","기타식품판매업","189519.862506193    ","448282.256149224    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3140000","3140000-114-2022-00001","20220217","","01","영업/정상","01","영업","","","","","","349.60","158860","서울특별시 양천구 신정동 973-31 ","서울특별시 양천구 신월로 299, 1,2,3층 (신정동)","08027","(주)카라스인터내셔널 신정네거리역","2022-02-17 10:36:38","I","2022-02-19 00:22:37.0","기타식품판매업","187045.608935392    ","446598.791466578    ","기타식품판매업","0","0","","","","0","0","0","0","0","임대","0","0","N","0","","",""
"3140000","3140000-114-2007-00001","20070515","","01","영업/정상","01","영업","","","","","0226518546","547.00","158878","서울특별시 양천구 목동 908-28 부영그린타운2차 101,102호","서울특별시 양천구 목동동로 401, 101호,102호 (목동, 부영그린타운2차)","07984","홈플러스(주) 익스프레스 목동점","2022-12-19 16:37:52","U","2021-11-01 22:01:00.0","기타식품판매업","189423.528553032","448240.505845376","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2021-00002","20210621","","01","영업/정상","01","영업","","","","","0226444296","359.00","158849","서울특별시 양천구 신정동 128-113 ","서울특별시 양천구 신목로 34, 지하1층 (신정동)","08015","팝마트","2021-06-21 15:33:19","I","2021-06-23 00:23:04.0","기타식품판매업","188793.497546726    ","446277.050684118    ","기타식품판매업","","","","","","","","","","","임대","","","N","0","","",""
"3140000","3140000-114-2011-00003","20111123","","01","영업/정상","01","영업","","","","","0226977070","825.00","158845","서울특별시 양천구 신월동 928-1 (지하1층)","서울특별시 양천구 지양로 78 (신월동, 지하1층)","08034","우성그린마트","2022-11-28 09:57:48","U","2021-10-31 21:00:00.0","기타식품판매업","185221.95790954","446727.354964214","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2021-00005","20210811","","01","영업/정상","01","영업","","","","","","393.58","158860","서울특별시 양천구 신정동 995-2","서울특별시 양천구 목동로 183, 1층 (신정동)","08022","(주)이마트에브리데이 목동역점","2023-01-09 16:17:36","U","2022-11-30 23:02:00.0","기타식품판매업","187929.395106977","446964.609090888","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2006-00008","20061214","","01","영업/정상","01","영업","","","","","0226424671","1,430.88","158815","서울특별시 양천구 목동 739-1 (목동보미리즌빌 지하1층)","서울특별시 양천구 목동중앙본로7길 45, 지하1층 (목동, 목동보미리즌빌)","07960","베스트마트","2022-12-26 14:41:47","U","2021-11-01 22:08:00.0","기타식품판매업","188117.351835882","448552.989897945","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2021-00003","20210705","","01","영업/정상","01","영업","","","","","","300.00","158851","서울특별시 양천구 신정동 201-1 세양청마루2차 주상복합","서울특별시 양천구 목동남로4길 2, 지하1층 101호 (신정동, 세양청마루2차 주상복합)","08104","하모니마트","2023-01-09 18:07:05","U","2022-11-30 23:02:00.0","기타식품판매업","187954.189632117","445124.131588947","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2021-00001","20210308","","01","영업/정상","01","영업","","","","","0226552437","813.85","158050","서울특별시 양천구 목동 966 목동에버하임","서울특별시 양천구 목동중앙북로 68, 제비층 B01~09호 (목동, 목동에버하임)","07948","상훈자연마트","2023-01-09 15:50:56","U","2022-11-30 23:02:00.0","기타식품판매업","188502.886822432","449377.63880433","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2005-00002","20050610","","03","폐업","02","폐업","20080310","","","","0226449944","1,024.00","158861","서울특별시 양천구 신정동 1023-12 1층 ","","","주식회사 다사랑마트","2006-09-22 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","187520.306766633    ","446450.347274241    ","기타식품판매업","","","","","","","0","0","0","0","자가","0","0","N","0","","",""
"3140000","3140000-114-1996-00411","19960703","","03","폐업","02","폐업","20020130","","","","02 4400783",".00","158880","서울특별시 양천구 목동 912-0 5단단지 A동 201호","","","(주)해태유통","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","189508.199599752    ","447992.012379346    ","기타식품판매업","1","","아파트지역","기타","상수도전용","","","","","","","","","N","0","","",""
"3140000","3140000-114-1996-00414","19960716","","03","폐업","02","폐업","20021204","","","","02 6012858",".00","158834","서울특별시 양천구 신월동 447-5 ","","","한라쇼핑(주)본점","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","기타식품판매업","185940.486089755    ","446959.982843463    ","기타식품판매업","1","","주택가주변","기타","상수도전용","","","","","","","","","N","0","","",""
"3140000","3140000-114-2009-00002","20090416","","03","폐업","02","폐업","20141216","","","","0226058900","1,054.00","158842","서울특별시 양천구 신월동 575-17 (1층) ","서울특별시 양천구 남부순환로79길 37 (신월동,(1층))","08064","신길지오마트(주)","2009-04-16 15:38:09","I","2018-08-31 23:59:59.0","기타식품판매업","186065.684789257    ","446251.76410763     ","기타식품판매업","","","","","상수도전용","","","","","","임대","","","N","0","","",""
"3140000","3140000-114-2009-00003","20090907","","03","폐업","02","폐업","20101221","","","","","499.74","158841","서울특별시 양천구 신월동 550-3 승일뷰티타워2 지하1층 B101,B102,B104호 ","","","다우할인마트","2009-09-07 15:28:46","I","2018-08-31 23:59:59.0","기타식품판매업","185962.809546697    ","446176.170952681    ","기타식품판매업","","","","","","","","","","","자가","","","N","499.74","","",""
"3140000","3140000-114-2009-00004","20090910","","03","폐업","02","폐업","20190208","","","","0226518955","726.00","158815","서울특별시 양천구 목동 736-3 왕자상가 아파트(지상1층) ","서울특별시 양천구 목동중앙남로 38, 1층 (목동, 왕자상가 아파트)","07960","목동플러스마트","2019-02-08 16:30:00","U","2019-02-10 02:40:00.0","기타식품판매업","188175.450195493    ","448339.835468341    ","기타식품판매업","","","","","","","0","0","10","0","임대","","","N","0","","",""
"3140000","3140000-114-2006-00005","20060821","","03","폐업","02","폐업","20171127","","","","0226014983","767.00","158834","서울특별시 양천구 신월동 447-5 1층,지하1층 ","서울특별시 양천구 월정로 56 (신월동,1층,지하1층)","07931","한라마트","2017-11-27 17:40:02","I","2018-08-31 23:59:59.0","기타식품판매업","185940.486089755    ","446959.982843463    ","기타식품판매업","","","","","","","0","0","0","0","임대","","","N","0","","",""
"3140000","3140000-114-2006-00006","20060828","","03","폐업","02","폐업","20131022","","","","0226515602","726.00","158861","서울특별시 양천구 신정동 1022-9 지하1층 ","서울특별시 양천구 중앙로32길 55, 지하1층 (신정동)","08086","롯데쇼핑(주)롯데슈퍼신목동점","2012-04-20 15:08:46","I","2018-08-31 23:59:59.0","기타식품판매업","187523.574256064    ","446408.633352149    ","기타식품판매업","","","","","","","0","0","0","0","임대","0","0","N","0","","",""
"3140000","3140000-114-2008-00003","20081002","","03","폐업","02","폐업","20210531","","","","0226424437","777.00","158807","서울특별시 양천구 목동 507-2 덕수프라자 지하1층 ","서울특별시 양천구 목동중앙북로 73 (목동,덕수프라자 지하1층)","07947","(주)씨제이리테일","2021-05-31 09:23:31","U","2021-06-02 02:40:00.0","기타식품판매업","188563.746657935    ","449409.143621821    ","기타식품판매업","","","","","","","0","0","0","0","자가","","","N","777","","",""
"3140000","3140000-114-2002-00008","20081010","","03","폐업","02","폐업","20181210","","","","","584.00","158070","서울특별시 양천구 신정동 312 목동신시가지아파트9단지 상가비동 지층101호","서울특별시 양천구 목동서로 340, 상가비동 지층 101호 (신정동, 목동신시가지아파트9단지)","08089","프리(free)마트","2018-12-10 14:46:15","U","2018-12-12 02:40:00.0","기타식품판매업","187766.276177683    ","446265.890841351    ","기타식품판매업","","","","","상수도전용","","0","0","0","0","임대","100000000","3500000","N","0","","",""
"3140000","3140000-114-2017-00001","20170914","","01","영업/정상","01","영업","","","","","0266783700","3,854.00","158721","서울특별시 양천구 목동 917-6 행복한세상 지하1층","서울특별시 양천구 목동동로 309, 지하1층 (목동, 행복한세상)","07997","(주)엠패스트 목동점","2022-12-09 10:08:40","U","2021-11-01 23:01:00.0","기타식품판매업","188977.171050288","447466.355031447","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2011-00001","20110119","","01","영업/정상","01","영업","","","","","0226997357","936.29","158843","서울특별시 양천구 신월동 607-1 동방아파트 B101호","서울특별시 양천구 신월로 220, B101호 (신월동, 동방아파트)","08062","월드마트","2022-12-23 15:52:53","U","2021-11-01 22:05:00.0","기타식품판매업","186357.984760281","446590.916612838","","","","","","","","","","","","","","","","","","",""
"3140000","3140000-114-2008-00005","20081118","","03","폐업","02","폐업","20130219","","","","0220628545","303.00","158812","서울특별시 양천구 목동 657-21 등촌빌딩 A동 103호,104호,105호,106호,107호 ","","","홈플러스익스프레스목동2점","2011-05-20 17:06:40","I","2018-08-31 23:59:59.0","기타식품판매업","187788.82257199     ","449204.635182585    ","기타식품판매업","","","","","","","","","","","자가","","","N","303","","",""
"3140000","3140000-114-2012-00001","20120803","","03","폐업","02","폐업","20210531","","","","0220655653","360.00","158858","서울특별시 양천구 신정동 929-26 영림아파트 지하1층 ","서울특별시 양천구 오목로 135, 지하1층 (신정동, 영림아파트)","07942","(주)일등원푸드","2021-05-31 09:24:02","U","2021-06-02 02:40:00.0","기타식품판매업","186885.128807397    ","446952.439143995    ","기타식품판매업","","","","","상수도전용","","","","","","임대","","","N","360","","",""
